timestamp,gyro_x,gyro_y,gyro_z,time
1757494536,0.061035,-0.854492,0.183105,2025-09-10 08:55:36
1757494536,0.061035,-0.915527,0.183105,2025-09-10 08:55:36
1757494537,0.061035,-0.854492,0.183105,2025-09-10 08:55:37
1757494537,0.061035,-0.854492,0.183105,2025-09-10 08:55:37
1757494537,0.061035,-0.854492,0.183105,2025-09-10 08:55:37
1757494538,0.061035,-0.854492,0.183105,2025-09-10 08:55:38
1757494538,0.061035,-0.854492,0.183105,2025-09-10 08:55:38
1757494538,0.061035,-0.854492,0.183105,2025-09-10 08:55:38
1757494538,0.061035,-0.854492,0.183105,2025-09-10 08:55:38
1757494539,0.061035,-0.854492,0.183105,2025-09-10 08:55:39
1757494539,0.061035,-0.915527,0.183105,2025-09-10 08:55:39
1757494539,0.061035,-0.854492,0.183105,2025-09-10 08:55:39
1757494540,0.061035,-0.854492,0.183105,2025-09-10 08:55:40
1757494540,0.061035,-0.915527,0.183105,2025-09-10 08:55:40
1757494540,0.061035,-0.915527,0.183105,2025-09-10 08:55:40
1757494540,0.061035,-0.915527,0.183105,2025-09-10 08:55:40
1757494541,0.12207,-0.915527,0.183105,2025-09-10 08:55:41
1757494541,0.061035,-0.854492,0.183105,2025-09-10 08:55:41
1757494541,0.061035,-0.915527,0.183105,2025-09-10 08:55:41
1757494542,0.061035,-0.854492,0.183105,2025-09-10 08:55:42
1757494542,0.061035,-0.854492,0.183105,2025-09-10 08:55:42
1757494542,0.061035,-0.854492,0.244141,2025-09-10 08:55:42
1757494542,0.061035,-0.854492,0.183105,2025-09-10 08:55:42
1757494543,0.061035,-0.915527,0.12207,2025-09-10 08:55:43
1757494543,0.061035,-0.854492,0.183105,2025-09-10 08:55:43
1757494543,0.061035,-0.854492,0.183105,2025-09-10 08:55:43
1757494544,0.061035,-0.854492,0.183105,2025-09-10 08:55:44
1757494544,0.061035,-0.854492,0.183105,2025-09-10 08:55:44
1757494544,0.061035,-0.854492,0.183105,2025-09-10 08:55:44
1757494544,0.061035,-0.854492,0.183105,2025-09-10 08:55:44
1757494545,0.061035,-0.854492,0.12207,2025-09-10 08:55:45
1757494545,0.061035,-0.854492,0.183105,2025-09-10 08:55:45
1757494545,0.061035,-0.915527,0.183105,2025-09-10 08:55:45
1757494546,0.061035,-0.854492,0.183105,2025-09-10 08:55:46
1757494546,0.061035,-0.854492,0.183105,2025-09-10 08:55:46
1757494546,0.12207,-0.854492,0.183105,2025-09-10 08:55:46
1757494546,0.061035,-0.854492,0.183105,2025-09-10 08:55:46
1757494547,0.061035,-0.854492,0.183105,2025-09-10 08:55:47
1757494547,0.061035,-0.915527,0.183105,2025-09-10 08:55:47
1757494547,0.061035,-0.854492,0.183105,2025-09-10 08:55:47
1757494548,0.061035,-0.915527,0.12207,2025-09-10 08:55:48
1757494548,0.061035,-0.854492,0.183105,2025-09-10 08:55:48
1757494548,0.061035,-0.854492,0.183105,2025-09-10 08:55:48
1757494548,0.061035,-0.915527,0.183105,2025-09-10 08:55:48
1757494549,0.061035,-0.854492,0.183105,2025-09-10 08:55:49
1757494549,0.061035,-0.854492,0.183105,2025-09-10 08:55:49
1757494549,0.061035,-0.854492,0.183105,2025-09-10 08:55:49
1757494550,0.12207,-0.854492,0.183105,2025-09-10 08:55:50
1757494550,0.061035,-0.854492,0.183105,2025-09-10 08:55:50
1757494550,0.12207,-0.915527,0.183105,2025-09-10 08:55:50
1757494550,0.0,-0.854492,0.12207,2025-09-10 08:55:50
1757494551,0.061035,-0.915527,0.12207,2025-09-10 08:55:51
1757494551,0.12207,-0.854492,0.12207,2025-09-10 08:55:51
1757494551,0.061035,-0.854492,0.183105,2025-09-10 08:55:51
1757494552,0.061035,-0.854492,0.183105,2025-09-10 08:55:52
1757494552,0.061035,-0.854492,0.183105,2025-09-10 08:55:52
1757494552,0.061035,-0.854492,0.183105,2025-09-10 08:55:52
1757494552,0.061035,-0.915527,0.12207,2025-09-10 08:55:52
1757494553,0.061035,-0.854492,0.183105,2025-09-10 08:55:53
1757494553,0.061035,-0.854492,0.12207,2025-09-10 08:55:53
1757494553,0.061035,-0.854492,0.183105,2025-09-10 08:55:53
1757494554,0.061035,-0.854492,0.183105,2025-09-10 08:55:54
1757494554,0.061035,-0.915527,0.183105,2025-09-10 08:55:54
1757494554,0.061035,-0.854492,0.183105,2025-09-10 08:55:54
1757494554,0.12207,-0.915527,0.183105,2025-09-10 08:55:54
1757494555,0.12207,-0.915527,0.183105,2025-09-10 08:55:55
1757494555,0.061035,-0.915527,0.183105,2025-09-10 08:55:55
1757494555,0.12207,-0.854492,0.183105,2025-09-10 08:55:55
1757494556,0.061035,-0.915527,0.183105,2025-09-10 08:55:56
1757494556,0.061035,-0.793457,0.183105,2025-09-10 08:55:56
1757494556,0.061035,-0.915527,0.183105,2025-09-10 08:55:56
1757494556,0.061035,-0.854492,0.183105,2025-09-10 08:55:56
1757494557,0.061035,-0.854492,0.183105,2025-09-10 08:55:57
1757494557,0.061035,-0.854492,0.183105,2025-09-10 08:55:57
1757494557,0.061035,-0.854492,0.183105,2025-09-10 08:55:57
1757494558,0.061035,-0.915527,0.183105,2025-09-10 08:55:58
1757494558,0.061035,-0.854492,0.183105,2025-09-10 08:55:58
1757494558,0.061035,-0.915527,0.183105,2025-09-10 08:55:58
1757494558,0.0,-0.915527,0.12207,2025-09-10 08:55:58
1757494559,0.061035,-0.915527,0.183105,2025-09-10 08:55:59
1757494559,0.061035,-0.854492,0.183105,2025-09-10 08:55:59
1757494559,0.061035,-0.854492,0.12207,2025-09-10 08:55:59
1757494560,0.061035,-0.915527,0.183105,2025-09-10 08:56:00
1757494560,0.061035,-0.854492,0.183105,2025-09-10 08:56:00
1757494560,0.061035,-0.854492,0.183105,2025-09-10 08:56:00
1757494560,0.061035,-0.854492,0.183105,2025-09-10 08:56:00
1757494561,0.061035,-0.854492,0.183105,2025-09-10 08:56:01
1757494561,0.061035,-0.854492,0.12207,2025-09-10 08:56:01
1757494561,0.061035,-0.915527,0.183105,2025-09-10 08:56:01
1757494562,0.061035,-0.915527,0.12207,2025-09-10 08:56:02
1757494562,0.0,-0.915527,0.183105,2025-09-10 08:56:02
1757494562,0.061035,-0.915527,0.183105,2025-09-10 08:56:02
1757494562,0.061035,-0.915527,0.183105,2025-09-10 08:56:02
1757494563,0.061035,-0.915527,0.183105,2025-09-10 08:56:03
1757494563,0.061035,-0.854492,0.183105,2025-09-10 08:56:03
1757494563,0.061035,-0.854492,0.183105,2025-09-10 08:56:03
1757494564,0.061035,-0.854492,0.183105,2025-09-10 08:56:04
1757494564,0.061035,-0.854492,0.183105,2025-09-10 08:56:04
1757494564,0.061035,-0.854492,0.183105,2025-09-10 08:56:04
1757494564,0.061035,-0.854492,0.12207,2025-09-10 08:56:04
1757494565,0.061035,-0.915527,0.183105,2025-09-10 08:56:05
1757494565,0.061035,-0.915527,0.183105,2025-09-10 08:56:05
1757494565,0.061035,-0.854492,0.183105,2025-09-10 08:56:05
1757494566,0.061035,-0.854492,0.183105,2025-09-10 08:56:06
1757494566,0.061035,-0.854492,0.183105,2025-09-10 08:56:06
1757494566,0.061035,-0.854492,0.183105,2025-09-10 08:56:06
1757494566,0.061035,-0.854492,0.183105,2025-09-10 08:56:06
1757494567,0.061035,-0.854492,0.183105,2025-09-10 08:56:07
1757494567,0.061035,-0.915527,0.183105,2025-09-10 08:56:07
1757494567,0.061035,-0.854492,0.183105,2025-09-10 08:56:07
1757494568,0.061035,-0.915527,0.183105,2025-09-10 08:56:08
1757494568,0.12207,-0.854492,0.183105,2025-09-10 08:56:08
1757494568,0.061035,-0.854492,0.183105,2025-09-10 08:56:08
1757494568,0.061035,-0.854492,0.183105,2025-09-10 08:56:08
1757494569,0.061035,-0.915527,0.183105,2025-09-10 08:56:09
1757494569,0.061035,-0.854492,0.183105,2025-09-10 08:56:09
1757494569,0.061035,-0.854492,0.183105,2025-09-10 08:56:09
1757494570,0.061035,-0.854492,0.183105,2025-09-10 08:56:10
1757494570,0.061035,-0.854492,0.183105,2025-09-10 08:56:10
1757494570,0.061035,-0.915527,0.12207,2025-09-10 08:56:10
1757494571,0.061035,-0.854492,0.183105,2025-09-10 08:56:11
1757494571,0.061035,-0.915527,0.183105,2025-09-10 08:56:11
1757494571,0.061035,-0.854492,0.183105,2025-09-10 08:56:11
1757494571,0.061035,-0.854492,0.183105,2025-09-10 08:56:11
1757494572,0.0,-0.854492,0.183105,2025-09-10 08:56:12
1757494572,0.061035,-0.915527,0.183105,2025-09-10 08:56:12
1757494572,0.061035,-0.854492,0.12207,2025-09-10 08:56:12
1757494573,0.061035,-0.854492,0.183105,2025-09-10 08:56:13
1757494573,0.061035,-0.915527,0.183105,2025-09-10 08:56:13
1757494573,0.061035,-0.915527,0.183105,2025-09-10 08:56:13
1757494573,0.061035,-0.915527,0.183105,2025-09-10 08:56:13
1757494574,0.061035,-0.854492,0.183105,2025-09-10 08:56:14
1757494574,0.061035,-0.915527,0.183105,2025-09-10 08:56:14
1757494574,0.0,-0.854492,0.183105,2025-09-10 08:56:14
1757494575,0.061035,-0.915527,0.244141,2025-09-10 08:56:15
1757494575,0.061035,-0.854492,0.183105,2025-09-10 08:56:15
1757494575,0.061035,-0.854492,0.183105,2025-09-10 08:56:15
1757494575,0.061035,-0.854492,0.183105,2025-09-10 08:56:15
1757494576,0.061035,-0.915527,0.183105,2025-09-10 08:56:16
1757494576,0.061035,-0.854492,0.183105,2025-09-10 08:56:16
1757494576,0.061035,-0.915527,0.183105,2025-09-10 08:56:16
1757494577,0.061035,-0.854492,0.183105,2025-09-10 08:56:17
1757494577,0.061035,-0.854492,0.183105,2025-09-10 08:56:17
1757494577,0.061035,-0.854492,0.183105,2025-09-10 08:56:17
1757494577,0.061035,-0.854492,0.183105,2025-09-10 08:56:17
1757494578,0.061035,-0.854492,0.183105,2025-09-10 08:56:18
1757494578,0.061035,-0.915527,0.183105,2025-09-10 08:56:18
1757494578,0.061035,-0.854492,0.183105,2025-09-10 08:56:18
1757494579,0.061035,-0.854492,0.183105,2025-09-10 08:56:19
1757494579,0.061035,-0.854492,0.183105,2025-09-10 08:56:19
1757494579,0.061035,-0.915527,0.183105,2025-09-10 08:56:19
1757494579,0.061035,-0.915527,0.183105,2025-09-10 08:56:19
1757494580,0.061035,-0.854492,0.183105,2025-09-10 08:56:20
1757494580,0.061035,-0.854492,0.12207,2025-09-10 08:56:20
1757494580,0.061035,-0.854492,0.183105,2025-09-10 08:56:20
1757494581,0.061035,-0.854492,0.183105,2025-09-10 08:56:21
1757494581,0.061035,-0.915527,0.183105,2025-09-10 08:56:21
1757494581,0.061035,-0.854492,0.183105,2025-09-10 08:56:21
1757494581,0.061035,-0.854492,0.183105,2025-09-10 08:56:21
1757494582,0.061035,-0.915527,0.183105,2025-09-10 08:56:22
1757494582,0.061035,-0.854492,0.183105,2025-09-10 08:56:22
1757494582,0.12207,-0.915527,0.183105,2025-09-10 08:56:22
1757494583,0.061035,-0.854492,0.183105,2025-09-10 08:56:23
1757494583,0.061035,-0.854492,0.183105,2025-09-10 08:56:23
1757494583,0.061035,-0.915527,0.183105,2025-09-10 08:56:23
1757494583,0.061035,-0.854492,0.183105,2025-09-10 08:56:23
1757494584,0.061035,-0.915527,0.183105,2025-09-10 08:56:24
1757494584,0.061035,-0.915527,0.183105,2025-09-10 08:56:24
1757494584,0.061035,-0.854492,0.183105,2025-09-10 08:56:24
1757494585,0.061035,-0.915527,0.183105,2025-09-10 08:56:25
1757494585,0.061035,-0.915527,0.183105,2025-09-10 08:56:25
1757494585,0.061035,-0.854492,0.183105,2025-09-10 08:56:25
1757494585,0.061035,-0.915527,0.183105,2025-09-10 08:56:25
1757494586,0.061035,-0.854492,0.183105,2025-09-10 08:56:26
1757494586,0.061035,-0.915527,0.183105,2025-09-10 08:56:26
1757494586,0.061035,-0.915527,0.183105,2025-09-10 08:56:26
1757494587,0.061035,-0.915527,0.12207,2025-09-10 08:56:27
1757494587,0.061035,-0.854492,0.183105,2025-09-10 08:56:27
1757494587,0.061035,-0.854492,0.183105,2025-09-10 08:56:27
1757494587,0.061035,-0.854492,0.183105,2025-09-10 08:56:27
1757494588,0.061035,-0.854492,0.12207,2025-09-10 08:56:28
1757494588,0.061035,-0.854492,0.183105,2025-09-10 08:56:28
1757494588,0.061035,-0.854492,0.183105,2025-09-10 08:56:28
1757494589,0.061035,-0.915527,0.183105,2025-09-10 08:56:29
1757494589,0.061035,-0.854492,0.183105,2025-09-10 08:56:29
1757494589,0.061035,-0.915527,0.183105,2025-09-10 08:56:29
1757494590,0.061035,-0.854492,0.183105,2025-09-10 08:56:30
1757494590,0.061035,-0.915527,0.183105,2025-09-10 08:56:30
1757494590,0.061035,-0.854492,0.183105,2025-09-10 08:56:30
1757494590,0.061035,-0.854492,0.183105,2025-09-10 08:56:30
1757494591,0.061035,-0.854492,0.183105,2025-09-10 08:56:31
1757494591,0.061035,-0.854492,0.183105,2025-09-10 08:56:31
1757494591,0.061035,-0.854492,0.183105,2025-09-10 08:56:31
1757494592,0.0,-0.854492,0.183105,2025-09-10 08:56:32
1757494592,0.061035,-0.854492,0.183105,2025-09-10 08:56:32
1757494592,0.061035,-0.854492,0.183105,2025-09-10 08:56:32
1757494592,0.061035,-0.854492,0.183105,2025-09-10 08:56:32
1757494593,0.061035,-0.915527,0.12207,2025-09-10 08:56:33
1757494593,0.061035,-0.854492,0.183105,2025-09-10 08:56:33
1757494593,0.061035,-0.915527,0.183105,2025-09-10 08:56:33
1757494594,0.061035,-0.915527,0.183105,2025-09-10 08:56:34
1757494594,0.061035,-0.854492,0.183105,2025-09-10 08:56:34
1757494594,0.061035,-0.854492,0.183105,2025-09-10 08:56:34
1757494594,0.061035,-0.854492,0.183105,2025-09-10 08:56:34
1757494595,0.061035,-0.915527,0.183105,2025-09-10 08:56:35
1757494595,0.061035,-0.854492,0.183105,2025-09-10 08:56:35
1757494595,0.061035,-0.854492,0.183105,2025-09-10 08:56:35
1757494596,0.061035,-0.854492,0.183105,2025-09-10 08:56:36
1757494596,0.061035,-0.854492,0.183105,2025-09-10 08:56:36
1757494596,0.061035,-0.854492,0.183105,2025-09-10 08:56:36
1757494596,0.061035,-0.915527,0.183105,2025-09-10 08:56:36
1757494597,0.061035,-0.854492,0.183105,2025-09-10 08:56:37
1757494597,0.061035,-0.854492,0.183105,2025-09-10 08:56:37
1757494597,0.061035,-0.854492,0.183105,2025-09-10 08:56:37
1757494598,0.061035,-0.854492,0.183105,2025-09-10 08:56:38
1757494598,0.061035,-0.854492,0.183105,2025-09-10 08:56:38
1757494598,0.061035,-0.854492,0.183105,2025-09-10 08:56:38
1757494598,0.061035,-0.854492,0.183105,2025-09-10 08:56:38
1757494599,0.061035,-0.854492,0.183105,2025-09-10 08:56:39
1757494599,0.061035,-0.854492,0.183105,2025-09-10 08:56:39
1757494599,0.061035,-0.854492,0.183105,2025-09-10 08:56:39
1757494600,0.061035,-0.915527,0.183105,2025-09-10 08:56:40
1757494600,0.061035,-0.854492,0.183105,2025-09-10 08:56:40
1757494600,0.0,-0.854492,0.12207,2025-09-10 08:56:40
1757494600,0.061035,-0.854492,0.183105,2025-09-10 08:56:40
1757494601,0.061035,-0.854492,0.183105,2025-09-10 08:56:41
1757494601,0.061035,-0.915527,0.183105,2025-09-10 08:56:41
1757494601,0.061035,-0.915527,0.183105,2025-09-10 08:56:41
1757494602,0.061035,-0.915527,0.183105,2025-09-10 08:56:42
1757494602,0.061035,-0.915527,0.183105,2025-09-10 08:56:42
1757494602,0.061035,-0.854492,0.183105,2025-09-10 08:56:42
1757494602,0.061035,-0.915527,0.183105,2025-09-10 08:56:42
1757494603,0.061035,-0.854492,0.183105,2025-09-10 08:56:43
1757494603,0.061035,-0.915527,0.12207,2025-09-10 08:56:43
1757494603,0.061035,-0.915527,0.183105,2025-09-10 08:56:43
1757494604,0.061035,-0.854492,0.183105,2025-09-10 08:56:44
1757494604,0.061035,-0.854492,0.183105,2025-09-10 08:56:44
1757494604,0.061035,-0.854492,0.183105,2025-09-10 08:56:44
1757494604,0.12207,-0.854492,0.183105,2025-09-10 08:56:44
1757494605,0.061035,-0.915527,0.183105,2025-09-10 08:56:45
1757494605,0.061035,-0.854492,0.12207,2025-09-10 08:56:45
1757494605,0.061035,-0.915527,0.183105,2025-09-10 08:56:45
1757494606,0.061035,-0.854492,0.183105,2025-09-10 08:56:46
1757494606,0.12207,-0.854492,0.183105,2025-09-10 08:56:46
1757494606,0.061035,-0.854492,0.183105,2025-09-10 08:56:46
1757494606,0.061035,-0.915527,0.183105,2025-09-10 08:56:46
1757494607,0.061035,-0.854492,0.183105,2025-09-10 08:56:47
1757494607,0.061035,-0.915527,0.183105,2025-09-10 08:56:47
1757494607,0.061035,-0.854492,0.183105,2025-09-10 08:56:47
1757494608,0.061035,-0.915527,0.183105,2025-09-10 08:56:48
1757494608,0.061035,-0.915527,0.183105,2025-09-10 08:56:48
1757494608,0.061035,-0.854492,0.183105,2025-09-10 08:56:48
1757494608,0.061035,-0.854492,0.183105,2025-09-10 08:56:48
1757494609,0.061035,-0.854492,0.183105,2025-09-10 08:56:49
1757494609,0.061035,-0.854492,0.183105,2025-09-10 08:56:49
1757494609,0.061035,-0.915527,0.183105,2025-09-10 08:56:49
1757494610,0.12207,-0.915527,0.183105,2025-09-10 08:56:50
1757494610,0.061035,-0.854492,0.183105,2025-09-10 08:56:50
1757494610,0.061035,-0.854492,0.183105,2025-09-10 08:56:50
1757494610,0.061035,-0.854492,0.183105,2025-09-10 08:56:50
1757494611,0.061035,-0.854492,0.183105,2025-09-10 08:56:51
1757494611,0.061035,-0.854492,0.183105,2025-09-10 08:56:51
1757494611,0.061035,-0.854492,0.183105,2025-09-10 08:56:51
1757494612,0.061035,-0.854492,0.183105,2025-09-10 08:56:52
1757494612,0.061035,-0.915527,0.183105,2025-09-10 08:56:52
1757494612,0.061035,-0.854492,0.183105,2025-09-10 08:56:52
1757494612,0.12207,-0.854492,0.183105,2025-09-10 08:56:52
1757494613,0.061035,-0.854492,0.183105,2025-09-10 08:56:53
1757494613,0.061035,-0.915527,0.12207,2025-09-10 08:56:53
1757494613,0.061035,-0.854492,0.183105,2025-09-10 08:56:53
1757494614,0.061035,-0.854492,0.183105,2025-09-10 08:56:54
1757494614,0.061035,-0.854492,0.183105,2025-09-10 08:56:54
1757494614,0.12207,-0.854492,0.183105,2025-09-10 08:56:54
1757494614,0.12207,-0.915527,0.183105,2025-09-10 08:56:54
1757494615,0.061035,-0.915527,0.183105,2025-09-10 08:56:55
1757494615,0.061035,-0.915527,0.12207,2025-09-10 08:56:55
1757494615,0.061035,-0.854492,0.183105,2025-09-10 08:56:55
1757494616,0.061035,-0.915527,0.183105,2025-09-10 08:56:56
1757494616,0.061035,-0.854492,0.183105,2025-09-10 08:56:56
1757494616,0.061035,-0.915527,0.183105,2025-09-10 08:56:56
1757494616,0.061035,-0.854492,0.183105,2025-09-10 08:56:56
1757494617,0.061035,-0.854492,0.183105,2025-09-10 08:56:57
1757494617,0.061035,-0.854492,0.183105,2025-09-10 08:56:57
1757494617,0.061035,-0.915527,0.183105,2025-09-10 08:56:57
1757494618,0.061035,-0.854492,0.183105,2025-09-10 08:56:58
1757494618,0.061035,-0.854492,0.12207,2025-09-10 08:56:58
1757494618,0.12207,-0.854492,0.12207,2025-09-10 08:56:58
1757494619,0.061035,-0.915527,0.183105,2025-09-10 08:56:59
1757494619,0.061035,-0.854492,0.183105,2025-09-10 08:56:59
1757494619,0.061035,-0.854492,0.183105,2025-09-10 08:56:59
1757494619,0.061035,-0.854492,0.183105,2025-09-10 08:56:59
1757494620,0.061035,-0.854492,0.183105,2025-09-10 08:57:00
1757494620,0.061035,-0.854492,0.183105,2025-09-10 08:57:00
1757494621,0.061035,-0.854492,0.183105,2025-09-10 08:57:01
1757494621,0.061035,-0.854492,0.183105,2025-09-10 08:57:01
1757494621,0.061035,-0.854492,0.183105,2025-09-10 08:57:01
1757494621,0.061035,-0.854492,0.183105,2025-09-10 08:57:01
1757494622,0.061035,-0.854492,0.12207,2025-09-10 08:57:02
1757494622,0.061035,-0.854492,0.183105,2025-09-10 08:57:02
1757494622,0.061035,-0.854492,0.183105,2025-09-10 08:57:02
1757494623,0.061035,-0.854492,0.183105,2025-09-10 08:57:03
1757494623,0.061035,-0.854492,0.183105,2025-09-10 08:57:03
1757494623,0.061035,-0.915527,0.183105,2025-09-10 08:57:03
1757494623,0.061035,-0.854492,0.12207,2025-09-10 08:57:03
1757494624,0.061035,-0.854492,0.183105,2025-09-10 08:57:04
1757494624,0.061035,-0.854492,0.183105,2025-09-10 08:57:04
1757494624,0.061035,-0.854492,0.183105,2025-09-10 08:57:04
1757494625,0.061035,-0.854492,0.183105,2025-09-10 08:57:05
1757494625,0.061035,-0.854492,0.183105,2025-09-10 08:57:05
1757494625,0.061035,-0.854492,0.12207,2025-09-10 08:57:05
1757494626,0.061035,-0.915527,0.183105,2025-09-10 08:57:06
1757494626,0.061035,-0.854492,0.183105,2025-09-10 08:57:06
1757494626,0.061035,-0.854492,0.183105,2025-09-10 08:57:06
1757494626,0.12207,-0.915527,0.183105,2025-09-10 08:57:06
1757494627,0.061035,-0.854492,0.183105,2025-09-10 08:57:07
1757494627,0.061035,-0.854492,0.12207,2025-09-10 08:57:07
1757494627,0.061035,-0.854492,0.12207,2025-09-10 08:57:07
1757494628,0.061035,-0.854492,0.183105,2025-09-10 08:57:08
1757494628,0.12207,-0.915527,0.183105,2025-09-10 08:57:08
1757494628,0.061035,-0.854492,0.183105,2025-09-10 08:57:08
1757494628,0.061035,-0.854492,0.183105,2025-09-10 08:57:08
1757494629,0.061035,-0.854492,0.183105,2025-09-10 08:57:09
1757494629,0.0,-0.854492,0.183105,2025-09-10 08:57:09
1757494629,0.061035,-0.854492,0.12207,2025-09-10 08:57:09
1757494630,0.061035,-0.915527,0.12207,2025-09-10 08:57:10
1757494630,0.061035,-0.915527,0.183105,2025-09-10 08:57:10
1757494630,0.061035,-0.854492,0.183105,2025-09-10 08:57:10
1757494630,0.061035,-0.854492,0.183105,2025-09-10 08:57:10
1757494631,0.061035,-0.854492,0.183105,2025-09-10 08:57:11
1757494631,0.12207,-0.854492,0.183105,2025-09-10 08:57:11
1757494631,0.061035,-0.854492,0.183105,2025-09-10 08:57:11
1757494632,0.061035,-0.854492,0.183105,2025-09-10 08:57:12
1757494632,0.061035,-0.915527,0.183105,2025-09-10 08:57:12
1757494632,0.061035,-0.854492,0.183105,2025-09-10 08:57:12
1757494632,0.061035,-0.854492,0.183105,2025-09-10 08:57:12
1757494633,0.061035,-0.854492,0.183105,2025-09-10 08:57:13
1757494633,0.061035,-0.915527,0.183105,2025-09-10 08:57:13
1757494633,0.061035,-0.854492,0.183105,2025-09-10 08:57:13
1757494634,0.061035,-0.854492,0.183105,2025-09-10 08:57:14
1757494634,0.061035,-0.854492,0.183105,2025-09-10 08:57:14
1757494634,0.061035,-0.854492,0.183105,2025-09-10 08:57:14
1757494634,0.061035,-0.854492,0.183105,2025-09-10 08:57:14
1757494635,0.061035,-0.854492,0.183105,2025-09-10 08:57:15
1757494635,0.061035,-0.915527,0.183105,2025-09-10 08:57:15
1757494635,0.061035,-0.854492,0.183105,2025-09-10 08:57:15
1757494636,0.0,-0.854492,0.183105,2025-09-10 08:57:16
1757494636,0.061035,-0.854492,0.183105,2025-09-10 08:57:16
1757494636,0.061035,-0.854492,0.183105,2025-09-10 08:57:16
1757494636,0.12207,-0.854492,0.183105,2025-09-10 08:57:16
1757494637,0.061035,-0.854492,0.183105,2025-09-10 08:57:17
1757494637,0.12207,-0.854492,0.183105,2025-09-10 08:57:17
1757494637,0.061035,-0.854492,0.183105,2025-09-10 08:57:17
1757494638,0.061035,-0.854492,0.183105,2025-09-10 08:57:18
1757494638,0.061035,-0.854492,0.183105,2025-09-10 08:57:18
1757494638,0.061035,-0.915527,0.183105,2025-09-10 08:57:18
1757494638,0.061035,-0.854492,0.183105,2025-09-10 08:57:18
1757494639,0.061035,-0.854492,0.183105,2025-09-10 08:57:19
1757494639,0.061035,-0.854492,0.183105,2025-09-10 08:57:19
1757494639,0.061035,-0.854492,0.183105,2025-09-10 08:57:19
1757494640,0.0,-0.854492,0.183105,2025-09-10 08:57:20
1757494640,0.061035,-0.854492,0.183105,2025-09-10 08:57:20
1757494640,0.12207,-0.915527,0.183105,2025-09-10 08:57:20
1757494640,0.061035,-0.854492,0.12207,2025-09-10 08:57:20
1757494641,0.061035,-0.854492,0.183105,2025-09-10 08:57:21
1757494641,0.061035,-0.854492,0.183105,2025-09-10 08:57:21
1757494641,0.061035,-0.854492,0.183105,2025-09-10 08:57:21
1757494642,0.061035,-0.854492,0.183105,2025-09-10 08:57:22
1757494642,0.061035,-0.854492,0.183105,2025-09-10 08:57:22
1757494642,0.061035,-0.915527,0.183105,2025-09-10 08:57:22
1757494642,0.061035,-0.915527,0.183105,2025-09-10 08:57:22
1757494643,0.061035,-0.854492,0.183105,2025-09-10 08:57:23
1757494643,0.061035,-0.915527,0.183105,2025-09-10 08:57:23
1757494643,0.061035,-0.854492,0.183105,2025-09-10 08:57:23
1757494644,0.061035,-0.915527,0.183105,2025-09-10 08:57:24
1757494644,0.061035,-0.854492,0.183105,2025-09-10 08:57:24
1757494644,0.061035,-0.915527,0.183105,2025-09-10 08:57:24
1757494645,0.061035,-0.915527,0.183105,2025-09-10 08:57:25
1757494645,0.061035,-0.915527,0.183105,2025-09-10 08:57:25
1757494645,0.12207,-0.854492,0.183105,2025-09-10 08:57:25
1757494645,0.061035,-0.854492,0.183105,2025-09-10 08:57:25
1757494646,0.061035,-0.854492,0.183105,2025-09-10 08:57:26
1757494646,0.12207,-0.854492,0.183105,2025-09-10 08:57:26
1757494646,0.061035,-0.915527,0.183105,2025-09-10 08:57:26
1757494647,0.061035,-0.854492,0.183105,2025-09-10 08:57:27
1757494647,0.061035,-0.854492,0.183105,2025-09-10 08:57:27
1757494647,0.061035,-0.854492,0.183105,2025-09-10 08:57:27
1757494647,0.0,-0.854492,0.183105,2025-09-10 08:57:27
1757494648,0.061035,-0.854492,0.183105,2025-09-10 08:57:28
1757494648,0.061035,-0.854492,0.183105,2025-09-10 08:57:28
1757494648,0.061035,-0.854492,0.183105,2025-09-10 08:57:28
1757494649,0.061035,-0.915527,0.183105,2025-09-10 08:57:29
1757494649,0.12207,-0.854492,0.183105,2025-09-10 08:57:29
1757494649,0.061035,-0.854492,0.183105,2025-09-10 08:57:29
1757494649,0.061035,-0.854492,0.12207,2025-09-10 08:57:29
1757494650,0.061035,-0.854492,0.183105,2025-09-10 08:57:30
1757494650,0.0,-0.854492,0.183105,2025-09-10 08:57:30
1757494650,0.061035,-0.854492,0.183105,2025-09-10 08:57:30
1757494651,0.061035,-0.854492,0.183105,2025-09-10 08:57:31
1757494651,0.0,-0.854492,0.183105,2025-09-10 08:57:31
1757494651,0.061035,-0.915527,0.183105,2025-09-10 08:57:31
1757494651,0.061035,-0.854492,0.183105,2025-09-10 08:57:31
1757494652,0.061035,-0.854492,0.183105,2025-09-10 08:57:32
1757494652,0.061035,-0.854492,0.183105,2025-09-10 08:57:32
1757494652,0.061035,-0.915527,0.183105,2025-09-10 08:57:32
1757494653,0.061035,-0.915527,0.183105,2025-09-10 08:57:33
1757494653,0.12207,-0.854492,0.183105,2025-09-10 08:57:33
1757494653,0.061035,-0.854492,0.183105,2025-09-10 08:57:33
1757494653,0.061035,-0.915527,0.12207,2025-09-10 08:57:33
1757494654,0.061035,-0.854492,0.12207,2025-09-10 08:57:34
1757494654,0.061035,-0.854492,0.183105,2025-09-10 08:57:34
1757494654,0.061035,-0.854492,0.183105,2025-09-10 08:57:34
