timestamp_iso,temperature,humidity
2025-10-01T00:12:18.228497,18.30,58.90
2025-10-01T00:12:20.234838,18.30,58.90
2025-10-01T00:12:22.241193,18.30,58.90
2025-10-01T00:12:24.247444,18.30,58.90
2025-10-01T00:12:26.253858,18.30,58.90
2025-10-01T00:12:28.260136,18.30,58.90
2025-10-01T00:12:30.266457,18.30,58.90
2025-10-01T00:12:32.272812,18.30,59.00
2025-10-01T00:12:34.279263,18.30,59.00
2025-10-01T00:12:36.285532,18.30,59.00
2025-10-01T00:12:38.291901,18.30,59.00
2025-10-01T00:12:40.298236,18.30,59.00
2025-10-01T00:12:42.304592,18.30,59.00
2025-10-01T00:12:44.310954,18.30,59.00
2025-10-01T00:12:46.317393,18.30,59.00
2025-10-01T00:12:48.323749,18.30,59.00
2025-10-01T00:12:50.330172,18.30,59.00
2025-10-01T00:12:52.336603,18.30,59.00
2025-10-01T00:12:54.342882,18.30,59.00
2025-10-01T00:12:56.349229,18.30,59.00
2025-10-01T00:12:58.355654,18.30,59.00
2025-10-01T00:13:00.362207,18.30,59.00
2025-10-01T00:13:02.368530,18.30,59.00
2025-10-01T00:13:04.374974,18.30,59.00
2025-10-01T00:13:06.381450,18.30,59.00
2025-10-01T00:13:08.387865,18.30,59.00
2025-10-01T00:13:10.394377,18.30,59.00
2025-10-01T00:13:12.400803,18.30,59.00
2025-10-01T00:13:14.407348,18.30,59.00
2025-10-01T00:13:16.413774,18.30,59.00
2025-10-01T00:13:18.420001,18.30,59.00
2025-10-01T00:13:20.426522,18.30,59.00
2025-10-01T00:13:22.432982,18.30,59.00
2025-10-01T00:13:24.439578,18.30,59.00
2025-10-01T00:13:26.446014,18.30,59.00
2025-10-01T00:13:28.452569,18.30,59.00
2025-10-01T00:13:30.459101,18.30,59.00
2025-10-01T00:13:32.465743,18.30,59.00
2025-10-01T00:13:34.472094,18.30,59.00
2025-10-01T00:13:36.478619,18.30,59.00
2025-10-01T00:13:38.484958,18.30,59.00
2025-10-01T00:13:40.491517,18.30,59.00
2025-10-01T00:13:42.497965,18.30,59.00
2025-10-01T00:13:44.504394,18.30,59.00
2025-10-01T00:13:46.510810,18.30,59.00
2025-10-01T00:13:48.517118,18.30,59.00
2025-10-01T00:13:50.523507,18.30,59.00
2025-10-01T00:13:52.529850,18.30,59.10
2025-10-01T00:13:54.536119,18.30,59.00
2025-10-01T00:13:56.542622,18.30,59.10
2025-10-01T00:13:58.549020,18.30,59.00
2025-10-01T00:14:00.555386,18.30,59.10
2025-10-01T00:14:02.561698,18.30,59.10
2025-10-01T00:14:04.568261,18.30,59.10
2025-10-01T00:14:06.574606,18.30,59.10
2025-10-01T00:14:08.581081,18.30,59.10
2025-10-01T00:14:10.587535,18.30,59.10
2025-10-01T00:14:12.593964,18.30,59.10
2025-10-01T00:14:14.600383,18.30,59.10
2025-10-01T00:14:16.606893,18.30,59.10
2025-10-01T00:14:18.613455,18.30,59.00
2025-10-01T00:14:20.619988,18.30,59.00
2025-10-01T00:14:22.626476,18.30,59.00
2025-10-01T00:14:24.633040,18.30,59.00
2025-10-01T00:14:26.639457,18.30,59.00
2025-10-01T00:14:28.645889,18.30,59.00
2025-10-01T00:14:30.652360,18.30,59.00
2025-10-01T00:14:32.658672,18.30,59.00
2025-10-01T00:14:34.665128,18.30,59.00
2025-10-01T00:14:36.671767,18.30,59.00
2025-10-01T00:14:38.678373,18.30,59.00
2025-10-01T00:14:40.685068,18.30,59.00
2025-10-01T00:14:42.691638,18.30,59.00
2025-10-01T00:14:44.698162,18.30,59.00
2025-10-01T00:14:46.704811,18.30,59.00
2025-10-01T00:14:48.711357,18.30,59.00
2025-10-01T00:14:50.717992,18.30,59.00
2025-10-01T00:14:52.724538,18.30,59.00
2025-10-01T00:14:54.731265,18.30,59.00
2025-10-01T00:14:56.737940,18.30,59.10
2025-10-01T00:14:58.744575,18.30,59.10
2025-10-01T00:15:00.751307,18.30,59.10
2025-10-01T00:15:02.757766,18.20,59.00
2025-10-01T00:15:04.764045,18.30,59.10
2025-10-01T00:15:06.770682,18.30,59.10
2025-10-01T00:15:08.777115,18.30,59.10
2025-10-01T00:15:10.783810,18.30,59.10
2025-10-01T00:15:12.790322,18.30,59.10
2025-10-01T00:15:14.796727,18.30,59.10
2025-10-01T00:15:16.803286,18.30,59.10
2025-10-01T00:15:18.809924,18.30,59.10
2025-10-01T00:15:20.816508,18.30,59.10
2025-10-01T00:15:22.823131,18.30,59.10
2025-10-01T00:15:24.829620,18.20,59.00
2025-10-01T00:15:26.836092,18.30,59.10
2025-10-01T00:15:28.842553,18.20,59.00
2025-10-01T00:15:30.849062,18.20,59.00
2025-10-01T00:15:32.855446,18.20,59.00
2025-10-01T00:15:34.861879,18.30,59.10
2025-10-01T00:15:36.868287,18.30,59.10
2025-10-01T00:15:38.874431,18.20,59.00
2025-10-01T00:15:40.880757,18.20,59.00
2025-10-01T00:15:42.887127,18.20,59.10
2025-10-01T00:15:44.893756,18.20,59.10
2025-10-01T00:15:46.900210,18.20,59.10
2025-10-01T00:15:48.906713,18.20,59.10
2025-10-01T00:15:50.913149,18.20,59.10
2025-10-01T00:15:52.919447,18.20,59.10
2025-10-01T00:15:54.925988,18.20,59.10
2025-10-01T00:15:56.932336,18.20,59.10
2025-10-01T00:15:58.938843,18.20,59.10
2025-10-01T00:16:00.945448,18.20,59.10
2025-10-01T00:16:02.951920,18.20,59.10
2025-10-01T00:16:04.958458,18.20,59.10
2025-10-01T00:16:06.964984,18.20,59.10
2025-10-01T00:16:08.971650,18.20,59.10
2025-10-01T00:16:10.978178,18.20,59.10
2025-10-01T00:16:12.984492,18.20,59.10
2025-10-01T00:16:14.990942,18.20,59.10
2025-10-01T00:16:16.997533,18.20,59.10
2025-10-01T00:16:19.003911,18.30,59.20
2025-10-01T00:16:21.010546,18.20,59.10
2025-10-01T00:16:23.017017,18.20,59.10
2025-10-01T00:16:25.023580,18.20,59.10
2025-10-01T00:16:27.029934,18.20,59.10
2025-10-01T00:16:29.036403,18.20,59.10
2025-10-01T00:16:31.042840,18.20,59.10
2025-10-01T00:16:33.049205,18.20,59.10
2025-10-01T00:16:35.055635,18.20,59.10
2025-10-01T00:16:37.061918,18.20,59.10
2025-10-01T00:16:39.068137,18.20,59.20
2025-10-01T00:16:41.074321,18.20,59.20
2025-10-01T00:16:43.080611,18.20,59.20
2025-10-01T00:16:45.086701,18.20,59.20
2025-10-01T00:16:47.093116,18.20,59.10
2025-10-01T00:16:49.099225,18.20,59.20
2025-10-01T00:16:51.105674,18.20,59.10
2025-10-01T00:16:53.111991,18.20,59.10
2025-10-01T00:16:55.118429,18.20,59.10
2025-10-01T00:16:57.124921,18.20,59.10
2025-10-01T00:16:59.131071,18.20,59.20
2025-10-01T00:17:01.137287,18.20,59.20
2025-10-01T00:17:03.143522,18.20,59.20
2025-10-01T00:17:05.149703,18.20,59.20
2025-10-01T00:17:07.155937,18.20,59.20
2025-10-01T00:17:09.161977,18.20,59.20
2025-10-01T00:17:11.168142,18.20,59.20
2025-10-01T00:17:13.174297,18.20,59.20
2025-10-01T00:17:15.180534,18.20,59.20
2025-10-01T00:17:17.186613,18.20,59.20
2025-10-01T00:17:19.192763,18.20,59.20
2025-10-01T00:17:21.199039,18.20,59.20
2025-10-01T00:17:23.205359,18.20,59.20
2025-10-01T00:17:25.211560,18.20,59.20
2025-10-01T00:17:27.217750,18.20,59.20
2025-10-01T00:17:29.224073,18.20,59.20
2025-10-01T00:17:31.230286,18.20,59.20
2025-10-01T00:17:33.236654,18.20,59.20
2025-10-01T00:17:35.242843,18.20,59.20
2025-10-01T00:17:37.249040,18.20,59.20
2025-10-01T00:17:39.255272,18.20,59.20
2025-10-01T00:17:41.261457,18.20,59.20
2025-10-01T00:17:43.267676,18.20,59.20
2025-10-01T00:17:45.273921,18.20,59.20
2025-10-01T00:17:47.280202,18.20,59.20
2025-10-01T00:17:49.286353,18.20,59.20
2025-10-01T00:17:51.292674,18.20,59.20
2025-10-01T00:17:53.298950,18.20,59.20
2025-10-01T00:17:55.305107,18.20,59.20
2025-10-01T00:17:57.311420,18.20,59.20
2025-10-01T00:17:59.317719,18.20,59.30
2025-10-01T00:18:01.324029,18.20,59.30
2025-10-01T00:18:03.330382,18.20,59.30
2025-10-01T00:18:05.336818,18.20,59.30
2025-10-01T00:18:07.343103,18.20,59.30
2025-10-01T00:18:09.349307,18.20,59.30
2025-10-01T00:18:11.355656,18.20,59.30
2025-10-01T00:18:13.361895,18.20,59.30
2025-10-01T00:18:15.368375,18.20,59.30
2025-10-01T00:18:17.374647,18.20,59.30
2025-10-01T00:18:19.381081,18.20,59.30
2025-10-01T00:18:21.387545,18.20,59.30
2025-10-01T00:18:23.393984,18.20,59.30
2025-10-01T00:18:25.400608,18.20,59.30
2025-10-01T00:18:27.407098,18.20,59.30
2025-10-01T00:18:29.413434,18.20,59.20
2025-10-01T00:18:31.419994,18.20,59.30
2025-10-01T00:18:33.426408,18.20,59.20
2025-10-01T00:18:35.432915,18.20,59.20
2025-10-01T00:18:37.439326,18.20,59.20
2025-10-01T00:18:39.445641,18.20,59.20
2025-10-01T00:18:41.452029,18.20,59.20
2025-10-01T00:18:43.458478,18.20,59.20
2025-10-01T00:18:45.464809,18.20,59.20
2025-10-01T00:18:47.471252,18.20,59.20
2025-10-01T00:18:49.477616,18.20,59.20
2025-10-01T00:18:51.484097,18.20,59.20
2025-10-01T00:18:53.490528,18.20,59.20
2025-10-01T00:18:55.496987,18.20,59.20
2025-10-01T00:18:57.500223,18.20,59.20
2025-10-01T00:18:59.502571,18.20,59.20
2025-10-01T00:19:01.505361,18.20,59.20
2025-10-01T00:21:11.908459,18.20,59.30
2025-10-01T00:21:13.912063,18.10,59.30
2025-10-01T00:21:15.916018,18.10,59.30
2025-10-01T00:21:17.920351,18.20,59.30
2025-10-01T00:21:19.924832,18.20,59.30
2025-10-01T00:21:21.929708,18.20,59.30
2025-10-01T00:21:23.934904,18.20,59.30
2025-10-01T00:21:25.940046,18.20,59.30
2025-10-01T00:21:27.945327,18.20,59.30
2025-10-01T00:21:29.950902,18.20,59.30
2025-10-01T00:21:31.956448,18.20,59.30
2025-10-01T00:21:33.961939,18.10,59.30
2025-10-01T00:21:35.967715,18.20,59.30
2025-10-01T00:21:37.973485,18.20,59.30
2025-10-01T00:21:39.979427,18.20,59.30
2025-10-01T00:21:41.985407,18.20,59.30
2025-10-01T00:21:43.991354,18.20,59.30
2025-10-01T00:21:45.997411,18.20,59.30
2025-10-01T00:21:48.003659,18.10,59.30
2025-10-01T00:21:50.010306,18.20,59.30
2025-10-01T00:21:52.016095,18.20,59.30
2025-10-01T00:21:54.022604,18.20,59.30
2025-10-01T00:21:56.028859,18.10,59.30
2025-10-01T00:21:58.035138,18.20,59.30
2025-10-01T00:22:00.041696,18.10,59.30
2025-10-01T00:22:02.047953,18.10,59.30
2025-10-01T00:22:04.053997,18.20,59.30
2025-10-01T00:22:06.060265,18.10,59.30
2025-10-01T00:22:08.066506,18.10,59.30
2025-10-01T00:22:10.072857,18.20,59.40
2025-10-01T00:22:12.079278,18.20,59.40
2025-10-01T00:22:14.085648,18.20,59.40
2025-10-01T00:22:16.092233,18.20,59.30
2025-10-01T00:22:18.098488,18.20,59.30
2025-10-01T00:22:20.104942,18.20,59.30
2025-10-01T00:22:22.111359,18.20,59.30
2025-10-01T00:22:24.117792,18.10,59.30
2025-10-01T00:22:26.124256,18.20,59.30
2025-10-01T00:22:28.130752,18.10,59.30
2025-10-01T00:22:30.137236,18.20,59.30
2025-10-01T00:22:32.143514,18.20,59.30
2025-10-01T00:22:34.149931,18.20,59.40
2025-10-01T00:22:36.156329,18.20,59.40
2025-10-01T00:22:38.162784,18.20,59.30
2025-10-01T00:22:40.169008,18.20,59.40
2025-10-01T00:22:42.175483,18.20,59.40
2025-10-01T00:22:44.181972,18.20,59.30
2025-10-01T00:22:46.188229,18.20,59.30
2025-10-01T00:22:48.194622,18.20,59.30
2025-10-01T00:22:50.200995,18.20,59.30
2025-10-01T00:22:52.207296,18.20,59.30
2025-10-01T00:22:54.213860,18.20,59.30
2025-10-01T00:22:56.220474,18.20,59.30
2025-10-01T00:22:58.226952,18.20,59.30
2025-10-01T00:23:00.233510,18.20,59.30
2025-10-01T00:23:02.239925,18.20,59.30
2025-10-01T00:23:04.246285,18.20,59.30
2025-10-01T00:23:06.252740,18.20,59.30
2025-10-01T00:23:08.259225,18.20,59.30
2025-10-01T00:23:10.265594,18.20,59.30
2025-10-01T00:23:12.271989,18.20,59.30
2025-10-01T00:23:14.278549,18.20,59.30
2025-10-01T00:23:16.285007,18.20,59.30
2025-10-01T00:23:18.291482,18.20,59.30
2025-10-01T00:23:20.297922,18.20,59.30
2025-10-01T00:23:22.304444,18.10,59.20
2025-10-01T00:23:24.310710,18.20,59.30
2025-10-01T00:23:26.316929,18.20,59.30
2025-10-01T00:23:28.323413,18.20,59.30
